AccusedMasterID,RiskScore,RepeatOffenderFlag,TopFactors,LastComputedDate,ModelVersion
1778,69.0,1,"{""prior_case_count"": 3, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 252, ""contribution_prior_cases"": 42, ""contribution_heinous"": 10, ""contribution_recency"": 7}",2026-07-13,heuristic-v1
1779,100.0,1,"{""prior_case_count"": 19, ""heinous_case_count"": 6, ""most_recent_case_days_ago"": 23, ""contribution_prior_cases"": 266, ""contribution_heinous"": 60, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1780,100.0,1,"{""prior_case_count"": 8, ""heinous_case_count"": 4, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 112, ""contribution_heinous"": 40, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1781,67.0,1,"{""prior_case_count"": 3, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 51, ""contribution_prior_cases"": 42, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1782,100.0,1,"{""prior_case_count"": 4, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 150, ""contribution_prior_cases"": 56, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1783,38.0,1,"{""prior_case_count"": 2, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 437, ""contribution_prior_cases"": 28, ""contribution_heinous"": 0, ""contribution_recency"": 0}",2026-07-13,heuristic-v1
1784,100.0,1,"{""prior_case_count"": 8, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 29, ""contribution_prior_cases"": 112, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1785,100.0,1,"{""prior_case_count"": 8, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 50, ""contribution_prior_cases"": 112, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1786,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 265, ""contribution_prior_cases"": 70, ""contribution_heinous"": 20, ""contribution_recency"": 7}",2026-07-13,heuristic-v1
1787,100.0,1,"{""prior_case_count"": 12, ""heinous_case_count"": 8, ""most_recent_case_days_ago"": 42, ""contribution_prior_cases"": 168, ""contribution_heinous"": 80, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1788,100.0,1,"{""prior_case_count"": 10, ""heinous_case_count"": 3, ""most_recent_case_days_ago"": 80, ""contribution_prior_cases"": 140, ""contribution_heinous"": 30, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1789,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 81, ""contribution_prior_cases"": 98, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1790,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 79, ""contribution_prior_cases"": 70, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1791,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 333, ""contribution_prior_cases"": 84, ""contribution_heinous"": 20, ""contribution_recency"": 7}",2026-07-13,heuristic-v1
1792,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 3, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 84, ""contribution_heinous"": 30, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1793,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 4, ""most_recent_case_days_ago"": 70, ""contribution_prior_cases"": 98, ""contribution_heinous"": 40, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1794,100.0,1,"{""prior_case_count"": 9, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 84, ""contribution_prior_cases"": 126, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1795,77.0,1,"{""prior_case_count"": 3, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 35, ""contribution_prior_cases"": 42, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1796,100.0,1,"{""prior_case_count"": 11, ""heinous_case_count"": 3, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 154, ""contribution_heinous"": 30, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1797,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 78, ""contribution_prior_cases"": 84, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1798,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 142, ""contribution_prior_cases"": 70, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1799,100.0,1,"{""prior_case_count"": 8, ""heinous_case_count"": 3, ""most_recent_case_days_ago"": 370, ""contribution_prior_cases"": 112, ""contribution_heinous"": 30, ""contribution_recency"": 0}",2026-07-13,heuristic-v1
1800,100.0,1,"{""prior_case_count"": 12, ""heinous_case_count"": 8, ""most_recent_case_days_ago"": 42, ""contribution_prior_cases"": 168, ""contribution_heinous"": 80, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1801,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 203, ""contribution_prior_cases"": 70, ""contribution_heinous"": 20, ""contribution_recency"": 7}",2026-07-13,heuristic-v1
1802,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 3, ""most_recent_case_days_ago"": 189, ""contribution_prior_cases"": 70, ""contribution_heinous"": 30, ""contribution_recency"": 7}",2026-07-13,heuristic-v1
1803,77.0,1,"{""prior_case_count"": 3, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 49, ""contribution_prior_cases"": 42, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1804,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 98, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1805,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 3, ""most_recent_case_days_ago"": 114, ""contribution_prior_cases"": 98, ""contribution_heinous"": 30, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1806,91.0,1,"{""prior_case_count"": 4, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 84, ""contribution_prior_cases"": 56, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1807,100.0,1,"{""prior_case_count"": 10, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 54, ""contribution_prior_cases"": 140, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1808,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 30, ""contribution_prior_cases"": 84, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1809,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 3, ""most_recent_case_days_ago"": 18, ""contribution_prior_cases"": 98, ""contribution_heinous"": 30, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1810,63.0,1,"{""prior_case_count"": 2, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 143, ""contribution_prior_cases"": 28, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1811,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 84, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1812,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 3, ""most_recent_case_days_ago"": 67, ""contribution_prior_cases"": 70, ""contribution_heinous"": 30, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1813,100.0,1,"{""prior_case_count"": 4, ""heinous_case_count"": 3, ""most_recent_case_days_ago"": 47, ""contribution_prior_cases"": 56, ""contribution_heinous"": 30, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1814,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 98, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1815,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 4, ""most_recent_case_days_ago"": 98, ""contribution_prior_cases"": 84, ""contribution_heinous"": 40, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1816,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 25, ""contribution_prior_cases"": 84, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1817,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 70, ""contribution_prior_cases"": 84, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1818,63.0,1,"{""prior_case_count"": 2, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 100, ""contribution_prior_cases"": 28, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1819,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 58, ""contribution_prior_cases"": 70, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1820,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 70, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1821,100.0,1,"{""prior_case_count"": 9, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 126, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1822,97.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 283, ""contribution_prior_cases"": 70, ""contribution_heinous"": 10, ""contribution_recency"": 7}",2026-07-13,heuristic-v1
1823,100.0,1,"{""prior_case_count"": 9, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 84, ""contribution_prior_cases"": 126, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1824,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 70, ""contribution_prior_cases"": 84, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1825,100.0,1,"{""prior_case_count"": 8, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 51, ""contribution_prior_cases"": 112, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1826,97.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 243, ""contribution_prior_cases"": 70, ""contribution_heinous"": 10, ""contribution_recency"": 7}",2026-07-13,heuristic-v1
1827,73.0,1,"{""prior_case_count"": 4, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 189, ""contribution_prior_cases"": 56, ""contribution_heinous"": 0, ""contribution_recency"": 7}",2026-07-13,heuristic-v1
1828,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 29, ""contribution_prior_cases"": 98, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1829,100.0,1,"{""prior_case_count"": 10, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 140, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1830,100.0,1,"{""prior_case_count"": 13, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 72, ""contribution_prior_cases"": 182, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1831,100.0,1,"{""prior_case_count"": 4, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 21, ""contribution_prior_cases"": 56, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1832,67.0,1,"{""prior_case_count"": 3, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 157, ""contribution_prior_cases"": 42, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1833,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 134, ""contribution_prior_cases"": 98, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1834,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 162, ""contribution_prior_cases"": 98, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1835,95.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 70, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1836,45.0,1,"{""prior_case_count"": 2, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 258, ""contribution_prior_cases"": 28, ""contribution_heinous"": 0, ""contribution_recency"": 7}",2026-07-13,heuristic-v1
1837,67.0,1,"{""prior_case_count"": 3, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 50, ""contribution_prior_cases"": 42, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1838,100.0,1,"{""prior_case_count"": 16, ""heinous_case_count"": 3, ""most_recent_case_days_ago"": 129, ""contribution_prior_cases"": 224, ""contribution_heinous"": 30, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1839,77.0,1,"{""prior_case_count"": 3, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 131, ""contribution_prior_cases"": 42, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1840,100.0,1,"{""prior_case_count"": 9, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 84, ""contribution_prior_cases"": 126, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1841,100.0,1,"{""prior_case_count"": 4, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 3, ""contribution_prior_cases"": 56, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1842,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 174, ""contribution_prior_cases"": 84, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1843,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 76, ""contribution_prior_cases"": 98, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1844,100.0,1,"{""prior_case_count"": 7, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 76, ""contribution_prior_cases"": 98, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1845,77.0,1,"{""prior_case_count"": 3, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 76, ""contribution_prior_cases"": 42, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1846,67.0,1,"{""prior_case_count"": 3, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 59, ""contribution_prior_cases"": 42, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1847,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 54, ""contribution_prior_cases"": 84, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1848,100.0,1,"{""prior_case_count"": 6, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 21, ""contribution_prior_cases"": 84, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1849,59.0,1,"{""prior_case_count"": 3, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 298, ""contribution_prior_cases"": 42, ""contribution_heinous"": 0, ""contribution_recency"": 7}",2026-07-13,heuristic-v1
1850,100.0,1,"{""prior_case_count"": 9, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 84, ""contribution_prior_cases"": 126, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1851,81.0,1,"{""prior_case_count"": 4, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 131, ""contribution_prior_cases"": 56, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1852,100.0,1,"{""prior_case_count"": 15, ""heinous_case_count"": 5, ""most_recent_case_days_ago"": 33, ""contribution_prior_cases"": 210, ""contribution_heinous"": 50, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1853,77.0,1,"{""prior_case_count"": 3, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 67, ""contribution_prior_cases"": 42, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1854,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 58, ""contribution_prior_cases"": 70, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1855,91.0,1,"{""prior_case_count"": 4, ""heinous_case_count"": 1, ""most_recent_case_days_ago"": 58, ""contribution_prior_cases"": 56, ""contribution_heinous"": 10, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1856,100.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 158, ""contribution_prior_cases"": 70, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1857,95.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 178, ""contribution_prior_cases"": 70, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1858,95.0,1,"{""prior_case_count"": 5, ""heinous_case_count"": 0, ""most_recent_case_days_ago"": 18, ""contribution_prior_cases"": 70, ""contribution_heinous"": 0, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
1859,100.0,1,"{""prior_case_count"": 8, ""heinous_case_count"": 2, ""most_recent_case_days_ago"": 16, ""contribution_prior_cases"": 112, ""contribution_heinous"": 20, ""contribution_recency"": 15}",2026-07-13,heuristic-v1
